,Abstract,Task 1
35429,"While this information is useful for many downstream applications, specificity prediction systems predict very coarse labels (binary or ternary) and are trained on and tailored toward specific domains (e.g., news).",BACKGROUND
35435,"The participatory Web has enabled the ubiquitous and pervasive access of information, accompanied by an increase of speed and reach in information sharing.",BACKGROUND
35436,"Data dissemination services such as news aggregators are expected to provide up-to-date, real-time information to the end users.",BACKGROUND
35437,News aggregators are in essence recommendation systems that filter and rank news stories in order to select the few that will appear on the users front screen at any time.,BACKGROUND
35438,"One of the main challenges in such systems is to address the recency and latency problems, that is, to identify as soon as possible how important a news story is.",BACKGROUND
35443,The advancement of mobile technologies and the proliferation of map-based applications have enabled a user to access a wide variety of services that range from information queries to navigation systems.,BACKGROUND
35444,"Due to the popularity of map-based applications among the users, the service provider often requires to answer a large number of simultaneous queries.",BACKGROUND
35448,Traditional systems that consider one query at a time are not suitable for many applications due to high computational and service costs.,BACKGROUND
35449,These systems cannot guarantee required response time in high load conditions.,BACKGROUND
35453,Single individual haplotyping is an NP-hard problem that emerges when attempting to reconstruct an organism's inherited genetic variations using data typically generated by high-throughput DNA sequencing platforms.,BACKGROUND
35454,"Genomes of diploid organisms, including humans, are organized into homologous pairs of chromosomes that differ from each other in a relatively small number of variant positions.",BACKGROUND
35455,"Haplotypes are ordered sequences of the nucleotides in the variant positions of the chromosomes in a homologous pair; for diploids, haplotypes associated with a pair of chromosomes may be conveniently represented by means of complementary binary sequences.",BACKGROUND
35459,"Thanks to the rise of wearable and connected devices, sensor-generated time series comprise a large and growing fraction of the world's data.",BACKGROUND
35460,"Unfortunately, extracting value from this data can be challenging, since sensors report low-level signals (e.g., acceleration), not the high-level events that are typically of interest (e.g., gestures).",BACKGROUND/OBJECTIVES
35465,Scalable user- and application-aware resource allocation for heterogeneous applications sharing an enterprise network is still an unresolved problem.,BACKGROUND
35473,The allocation of resources in traditional networks with policing and scheduling cannot distinguish large numbers of classes.,BACKGROUND
35478,We consider the multi-agent reinforcement learning setting with imperfect information in which each agent is trying to maximize its own utility.,BACKGROUND/OBJECTIVES
35479,"The reward function depends on the hidden state (or goal) of both agents, so the agents must infer the other players' hidden goals from their observed behavior in order to solve the tasks.",BACKGROUND/OBJECTIVES
35482,"In cryptography, block ciphers are the most fundamental elements in many symmetric-key encryption systems.",BACKGROUND
